x,y,label
-84.672852,17.165545,3.000000
-85.146484,18.025923,3.000000
-86.471031,19.783184,3.000000
-86.471031,19.783184,3.000000
-89.812592,21.819597,3.000000
-89.813347,21.819756,3.000000
-89.813301,21.819689,3.000000
-89.812576,21.819548,3.000000
-131.345154,90.037102,2.000000
-147.481110,80.094063,2.000000
-147.481110,80.094063,2.000000
-152.758835,70.337059,2.000000
-152.758835,70.337059,2.000000
-156.125259,60.027832,3.000000
-121.185158,41.654392,3.000000
-121.185265,41.654598,3.000000
-68.077911,-72.922806,1.000000
-68.077293,-72.924606,1.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-156.125259,60.027832,3.000000
-68.075813,-72.925850,1.000000
-71.593040,-135.383469,1.000000
-72.367058,-134.349258,1.000000
-72.367058,-134.349258,1.000000
-32.952160,-130.981079,1.000000
-61.927227,-67.625931,1.000000
-72.195007,-126.046806,1.000000
14.399632,-112.402344,1.000000
-65.484901,-97.884651,1.000000
-125.610916,35.976921,3.000000
-147.481110,80.094063,2.000000
-55.755840,-81.222115,1.000000
-72.487885,-126.412598,1.000000
-72.367058,-134.349258,1.000000
-85.888924,-41.135479,3.000000
-16.529118,-85.201347,1.000000
-67.872856,-123.645706,1.000000
-39.087399,-128.212082,1.000000
-38.717850,-128.298035,1.000000
-66.145538,-94.943596,1.000000
-86.980835,-131.437317,1.000000
-147.481110,80.094063,2.000000
-64.247879,-138.912796,1.000000
-45.455318,50.504425,2.000000
-12.260441,-80.646652,1.000000
-76.023460,-112.799660,1.000000
-14.177004,-77.584084,1.000000
-125.608910,35.976604,3.000000
-55.602165,-77.103409,1.000000
-89.813347,21.819847,3.000000
-131.345154,90.037102,2.000000
-152.758835,70.337059,2.000000
-62.332737,-139.027634,1.000000
-62.332737,-139.027634,1.000000
-70.454498,-136.506729,1.000000
-36.171806,-129.846710,1.000000
-45.181324,49.623672,2.000000
-51.578239,-145.100632,1.000000
-85.895096,-41.133339,3.000000
-16.529453,-85.201553,1.000000
-50.580269,52.067669,2.000000
-86.979652,-131.430847,1.000000
-152.758835,70.337059,2.000000
-86.985497,-131.462799,1.000000
-76.267509,-112.707848,1.000000
-44.202648,55.667488,2.000000
-59.186840,-69.979492,1.000000
-38.878819,-128.253326,1.000000
-107.994232,37.255539,3.000000
-107.994232,37.255539,3.000000
-107.994232,37.255539,3.000000
-107.994232,37.255539,3.000000
-107.994232,37.255539,3.000000
-107.994232,37.255539,3.000000
-107.994232,37.255539,3.000000
-76.177597,-12.749970,3.000000
-46.313107,-90.880997,1.000000
-121.185158,41.654392,3.000000
-127.598892,29.145725,3.000000
-127.598892,29.145725,3.000000
-124.268257,55.249088,3.000000
-126.861504,60.454052,2.000000
-86.980568,-131.436066,1.000000
-55.714825,-80.263275,1.000000
-55.999557,-83.754257,1.000000
-57.817467,-88.915039,1.000000
-57.928291,-71.371078,1.000000
-55.756470,-81.223701,1.000000
-59.790821,-94.892471,1.000000
-50.580540,52.068478,2.000000
-57.090916,-72.039246,1.000000
-76.036400,-112.920120,1.000000
51.137661,44.142483,0.000000
51.140648,44.165329,0.000000
53.410099,46.470310,0.000000
-36.170197,-129.841248,1.000000
53.347595,46.501564,0.000000
-64.247879,-138.912796,1.000000
-83.314575,-118.674515,1.000000
-69.544510,-67.590286,3.000000
-81.076080,-32.895615,3.000000
-18.172455,-87.984787,1.000000
-69.240791,-68.725906,3.000000
-69.131897,-69.173660,3.000000
-68.542122,-71.403473,3.000000
-68.359756,-72.049751,1.000000
-68.077911,-72.922806,1.000000
-125.273346,32.587200,3.000000
-68.477951,-108.856163,1.000000
-86.973869,-131.459167,1.000000
-44.202648,55.667488,2.000000
-44.234406,55.687054,2.000000
-59.584522,-69.317558,1.000000
-124.183136,66.737602,2.000000
-140.572876,67.814545,2.000000
-86.974304,-131.457642,1.000000
-72.935776,-101.491379,1.000000
-67.808510,-92.313210,1.000000
-66.147034,-94.944168,1.000000
-127.605515,29.135870,3.000000
-66.147118,-94.944695,1.000000
-77.809608,-99.307381,1.000000
-14.873519,22.192997,2.000000
-68.439575,69.478767,2.000000
26.260927,-83.356308,1.000000
61.778206,-122.851379,1.000000
59.820393,-115.892540,1.000000
65.555466,-127.482040,1.000000
59.735214,-129.218475,1.000000
-5.164831,19.350845,2.000000
-14.509056,24.539698,2.000000
32.128963,-86.119125,1.000000
-15.222533,22.670809,2.000000
26.300207,-83.299942,1.000000
61.779675,-122.913010,1.000000
59.804047,-115.959579,1.000000
65.502190,-127.458748,1.000000
59.758995,-129.156647,1.000000
-14.509056,24.539698,2.000000
-14.509064,24.539310,2.000000
-15.201775,22.849373,2.000000
-5.014500,19.645704,2.000000
-14.507847,24.539408,2.000000
-62.747425,19.714117,3.000000
-62.748131,19.713285,3.000000
-45.350025,5.436064,3.000000
-3.573617,61.779179,2.000000
-45.349407,5.436044,3.000000
-45.351826,5.438092,3.000000
-125.273346,32.587200,3.000000
-125.273346,32.587200,3.000000
40.531597,90.629005,0.000000
40.514427,90.661705,0.000000
36.207962,86.712227,0.000000
45.948315,93.368881,0.000000
46.223240,89.116020,0.000000
46.223240,89.116020,0.000000
46.125771,92.610344,0.000000
46.675316,86.784279,0.000000
46.675392,86.784508,0.000000
46.675316,86.784279,0.000000
45.982590,93.223602,0.000000
45.982590,93.223602,0.000000
46.220650,89.115112,0.000000
37.168510,85.140053,0.000000
32.894665,78.154984,0.000000
44.688515,88.204094,0.000000
46.124035,92.606621,0.000000
46.168766,92.401932,0.000000
46.192497,92.278091,0.000000
40.631599,90.388779,0.000000
46.168766,92.401932,0.000000
46.208408,92.181114,0.000000
-7.273093,78.773102,2.000000
-8.565759,78.999130,2.000000
46.195034,89.227119,0.000000
-73.126060,-37.440933,3.000000
-73.126938,-37.442039,3.000000
-73.126060,-37.440933,3.000000
-73.126060,-37.440933,3.000000
-73.126060,-37.440933,3.000000
-72.861282,-36.712101,3.000000
-73.214828,-37.377686,3.000000
-73.214195,-37.377029,3.000000
-72.466293,-35.379860,3.000000
-72.466217,-35.380417,3.000000
-95.615753,32.511955,3.000000
-93.779182,32.270615,3.000000
-93.779182,32.270615,3.000000
-91.953819,30.954384,3.000000
-91.950768,30.952810,3.000000
-90.656509,28.152020,3.000000
36.233490,86.681259,0.000000
-17.566143,57.374451,2.000000
-76.046028,-52.486130,3.000000
-71.724480,-35.858501,3.000000
-72.280327,-37.710236,3.000000
-73.154518,-28.808617,3.000000
40.479565,90.736809,0.000000
40.514427,90.661705,0.000000
40.531597,90.629005,0.000000
40.514427,90.661705,0.000000
40.531597,90.629005,0.000000
33.877522,74.185211,0.000000
37.168495,85.139336,0.000000
40.531597,90.629005,0.000000
40.531597,90.629005,0.000000
46.213303,89.193428,0.000000
37.169605,85.138229,0.000000
45.342869,95.140640,0.000000
46.227943,89.914703,0.000000
40.456413,89.338661,0.000000
39.088497,-1.187005,4.000000
46.442108,90.094467,0.000000
46.516464,89.864067,0.000000
-73.214195,-37.377029,3.000000
-73.214195,-37.377029,3.000000
-74.890556,-50.490131,3.000000
-74.888252,-50.489372,3.000000
-74.890556,-50.490131,3.000000
-74.890556,-50.490131,3.000000
-72.883949,-37.548031,3.000000
-73.029053,-37.495174,3.000000
-73.029053,-37.495174,3.000000
-73.029053,-37.495174,3.000000
-73.029053,-37.495174,3.000000
-73.029053,-37.495174,3.000000
-72.808052,-36.731922,3.000000
-73.126938,-37.442039,3.000000
-73.126938,-37.442039,3.000000
-72.101814,-37.591309,3.000000
-72.391808,-37.660896,3.000000
-39.610512,-83.537285,1.000000
-72.391724,-37.660988,3.000000
-102.961685,32.515030,3.000000
46.223240,89.116020,0.000000
33.875568,74.180832,0.000000
40.547638,90.592529,0.000000
46.265022,89.951302,0.000000
45.947536,93.369728,0.000000
31.503063,75.124619,0.000000
45.948315,93.368881,0.000000
40.530617,90.626228,0.000000
40.531597,90.629005,0.000000
46.220707,89.116608,0.000000
46.220650,89.115112,0.000000
46.213303,89.193428,0.000000
46.213303,89.193428,0.000000
46.215969,89.325859,0.000000
46.222862,89.113419,0.000000
46.213303,89.193428,0.000000
46.018353,93.083679,0.000000
46.018353,93.083679,0.000000
45.949322,93.350075,0.000000
45.833485,93.724289,0.000000
46.222862,89.113419,0.000000
46.555813,87.717751,0.000000
46.554970,87.721878,0.000000
46.555622,87.716957,0.000000
40.425972,89.466217,0.000000
39.009083,-1.117728,4.000000
40.414848,89.502380,0.000000
38.984386,-1.097250,4.000000
40.414173,89.502892,0.000000
38.984386,-1.097250,4.000000
40.414173,89.502892,0.000000
38.984386,-1.097250,4.000000
36.714146,85.816391,0.000000
45.207005,95.509514,0.000000
45.949322,93.350075,0.000000
45.949322,93.350075,0.000000
40.154068,90.009148,0.000000
38.742313,-0.894117,4.000000
40.182892,89.964569,0.000000
38.765942,-0.913658,4.000000
40.183014,89.964577,0.000000
38.765942,-0.913658,4.000000
45.981960,93.223297,0.000000
40.182407,89.964203,0.000000
38.765942,-0.913658,4.000000
46.208408,92.181114,0.000000
40.414848,89.502380,0.000000
38.984386,-1.097250,4.000000
45.698074,94.125458,0.000000
41.569134,91.591042,0.000000
40.721195,90.115761,0.000000
46.208408,92.181114,0.000000
46.208408,92.181114,0.000000
46.208408,92.181114,0.000000
46.220718,92.069748,0.000000
44.132812,96.899429,0.000000
40.322586,91.359856,0.000000
44.619591,96.408501,0.000000
45.008175,95.937675,0.000000
45.008205,95.937576,0.000000
45.007816,95.937508,0.000000
44.835312,96.168716,0.000000
44.835312,96.168716,0.000000
44.834988,96.170532,0.000000
44.835045,96.170113,0.000000
44.834995,96.169998,0.000000
45.008327,95.937370,0.000000
45.061481,95.842163,0.000000
45.062691,95.842354,0.000000
40.390919,91.283493,0.000000
45.008175,95.937675,0.000000
45.062691,95.842354,0.000000
44.834995,96.169998,0.000000
45.062382,95.842194,0.000000
45.060692,95.842224,0.000000
45.008156,95.937630,0.000000
45.008327,95.937370,0.000000
45.060799,95.842842,0.000000
45.062382,95.842194,0.000000
45.062126,95.842705,0.000000
45.062347,95.842407,0.000000
40.631111,90.387909,0.000000
40.631176,90.387901,0.000000
40.631111,90.387909,0.000000
40.647976,90.341393,0.000000
40.647976,90.341393,0.000000
40.648254,90.344322,0.000000
40.631176,90.390053,0.000000
-8.115269,71.576096,2.000000
-74.605736,-18.862768,3.000000
-52.054127,-93.895172,1.000000
-20.056025,6.433789,3.000000
-99.655937,-7.195014,3.000000
-73.701393,-35.861732,3.000000
-102.963417,32.515522,3.000000
-71.131638,-35.298786,3.000000
9.020574,-38.567932,1.000000
6.207663,-91.287628,1.000000
5.508643,-93.395653,1.000000
6.192816,-91.260048,1.000000
3.177779,-97.723785,1.000000
5.906199,-91.332550,1.000000
-112.349342,33.603779,3.000000
17.303165,-50.527603,1.000000
-5.708358,-47.829403,1.000000
-107.376122,49.828072,2.000000
-76.440727,-12.449422,3.000000
-46.250729,-90.529198,1.000000
-23.745396,15.863783,2.000000
-52.577293,15.031556,3.000000
-106.106018,34.432518,3.000000
-71.940598,-39.919338,3.000000
-36.270157,-78.869598,1.000000
-42.062122,-86.637123,1.000000
-37.389355,-80.756531,1.000000
-38.399361,-82.845947,1.000000
-153.243179,-17.596067,3.000000
-112.349342,33.603779,3.000000
-71.097694,-50.402477,3.000000
-71.287201,-30.719847,3.000000
-114.246071,29.990839,3.000000
-8.830422,83.164612,2.000000
-67.599350,68.936943,2.000000
-73.793541,-28.118967,3.000000
-71.293259,81.190323,2.000000
34.935627,87.757286,0.000000
39.848133,90.900848,0.000000
-14.491860,21.365913,2.000000
35.084751,87.602440,0.000000
35.084751,87.602440,0.000000
35.159401,87.526222,0.000000
41.546509,91.482445,0.000000
-39.532234,63.600315,2.000000
-97.874619,-0.047667,3.000000
-11.360859,12.629671,2.000000
-67.779579,63.157513,2.000000
27.444872,-76.693077,1.000000
-22.694746,28.199543,2.000000
-72.948616,84.970848,2.000000
-16.919811,18.877968,2.000000
-47.964474,14.805705,3.000000
-9.126330,18.600132,2.000000
-9.676493,14.325594,2.000000
-15.834484,23.411341,2.000000
-66.872437,67.136948,2.000000
-21.851475,26.737331,2.000000
-22.132900,23.646114,2.000000
-16.198009,23.710337,2.000000
-21.166601,26.267099,2.000000
-25.069498,28.946541,2.000000
44.910549,-83.586037,1.000000
48.300686,-86.996239,1.000000
45.644325,-83.680519,1.000000
46.034824,-83.789322,1.000000
-67.598511,68.936798,2.000000
-67.779579,63.157513,2.000000
-21.963585,23.591291,2.000000
-11.361520,12.629692,2.000000
-28.147083,26.807590,2.000000
-67.779579,63.157513,2.000000
-66.546471,65.618759,2.000000
-7.541277,26.143408,2.000000
-21.167288,26.305157,2.000000
-26.607040,25.779043,2.000000
-18.335312,25.478170,2.000000
-26.613760,25.695465,2.000000
-13.198777,19.455072,2.000000
-31.724327,-34.127617,1.000000
-15.153207,22.848034,2.000000
-22.272179,23.696257,2.000000
-4.678977,24.739370,2.000000
-48.203049,14.870135,3.000000
-48.202805,14.870560,3.000000
-48.203049,14.870135,3.000000
-71.138336,-30.055796,3.000000
-72.195961,63.545692,2.000000
-7.635444,26.232304,2.000000
-7.738084,26.159475,2.000000
-25.375824,29.023087,2.000000
-7.635444,26.232304,2.000000
-7.738084,26.159475,2.000000
-152.758835,70.337059,2.000000
-69.479904,-98.586586,1.000000
-69.480545,-98.592201,1.000000
-69.479172,-98.586639,1.000000
-69.848938,-99.014069,1.000000
-69.848938,-99.014069,1.000000
-71.966057,-101.119423,1.000000
-71.966057,-101.119423,1.000000
-71.964287,-101.116562,1.000000
-72.957962,-101.032135,1.000000
-72.957962,-101.032135,1.000000
-72.957962,-101.032135,1.000000
-72.957962,-101.032135,1.000000
-72.957962,-101.032135,1.000000
-72.957962,-101.032135,1.000000
-72.957962,-101.032135,1.000000
-72.954933,-101.028114,1.000000
-72.957962,-101.032135,1.000000
-72.957962,-101.032135,1.000000
-74.336464,-100.520500,1.000000
-74.335526,-100.520615,1.000000
-82.455719,-120.152649,1.000000
-74.336464,-100.520500,1.000000
-74.336464,-100.520500,1.000000
-74.336342,-100.520767,1.000000
-74.336288,-100.520874,1.000000
-74.336479,-100.520134,1.000000
-74.336349,-100.521057,1.000000
-74.334900,-100.525169,1.000000
-75.447037,-100.058647,1.000000
-86.985489,-131.462784,1.000000
-77.870193,-78.323608,3.000000
-77.397423,-99.453415,1.000000
-100.510559,51.792271,2.000000
-61.163101,13.117442,3.000000
-6.298699,-82.641678,1.000000
-36.771263,-112.699577,1.000000
3.365374,-128.437103,1.000000
-6.915589,-121.073654,1.000000
-3.911211,-150.277222,1.000000
-0.068778,-137.919861,1.000000
-102.963417,32.515522,3.000000
-61.566864,13.151491,3.000000
-6.499247,-82.297745,1.000000
-100.510559,51.792271,2.000000
-106.551353,-16.839355,3.000000
-67.927513,-31.344126,3.000000
-153.243179,-17.596067,3.000000
-70.319420,-30.293249,3.000000
3.106253,-97.835014,1.000000
8.937497,-38.507256,1.000000
-100.511429,51.792316,2.000000
-74.612411,-16.027636,3.000000
-49.464275,-92.708427,1.000000
-130.070709,82.137527,2.000000
-91.950768,30.952810,3.000000
-71.796257,-35.325821,3.000000
-153.243179,-17.596067,3.000000
-100.002151,37.668278,3.000000
-77.305618,-11.577715,3.000000
-46.246620,-89.478470,1.000000
-45.193207,-108.167816,1.000000
-7.272519,-129.355957,1.000000
-17.242228,-125.041138,1.000000
-17.450842,-149.115524,1.000000
-10.715785,-140.485825,1.000000
-55.187428,14.972759,3.000000
-6.045855,-84.961166,1.000000
-130.070709,82.137527,2.000000
-116.282501,36.790535,3.000000
-74.784592,-20.360735,3.000000
-53.009388,-95.000908,1.000000
-153.243179,-17.596067,3.000000
-69.760109,-42.134315,3.000000
-24.420511,-99.050354,1.000000
-26.811171,-113.355293,1.000000
-115.651871,65.371300,2.000000
-9.127658,-58.640121,1.000000
9.015991,-38.539627,1.000000
2.952361,-98.473602,1.000000
5.526516,-93.497810,1.000000
-28.388897,-119.582703,1.000000
14.468634,-129.377670,1.000000
4.619208,-120.373993,1.000000
8.587109,-149.335587,1.000000
11.556099,-138.629410,1.000000
-95.615753,32.511955,3.000000
-68.383804,-28.824930,3.000000
-110.603508,19.605688,3.000000
-76.177094,-12.749369,3.000000
-46.312614,-90.882080,1.000000
8.600352,-38.845303,1.000000
2.504077,-98.183601,1.000000
5.027934,-93.411011,1.000000
-67.438324,-27.416109,3.000000
-40.478329,-87.886482,1.000000
-37.720581,-83.889854,1.000000
-100.002151,37.668278,3.000000
-32.632988,-116.322525,1.000000
9.064556,-128.350571,1.000000
-0.920814,-120.635963,1.000000
2.145795,-149.383804,1.000000
5.838469,-137.841049,1.000000
9.173439,-38.383217,1.000000
7.803152,-39.422169,1.000000
0.947756,-97.227280,1.000000
3.198714,-93.020729,1.000000
-100.511429,51.792316,2.000000
-62.712803,18.302967,3.000000
-130.070709,82.137527,2.000000
-68.030785,-55.489098,3.000000
-79.039055,-13.763155,3.000000
-99.998047,37.667755,3.000000
-3.759733,60.665531,2.000000
40.046146,-14.493477,4.000000
40.063183,-14.486638,4.000000
8.692635,-38.798470,1.000000
62.878834,-19.690283,4.000000
-1.882792,57.266136,2.000000
-9.171354,-58.637066,1.000000
35.053822,-99.049484,1.000000
35.234104,-98.932526,1.000000
35.105934,-99.059242,1.000000
35.138828,-99.045090,1.000000
-28.075924,-102.554794,1.000000
-3.220591,-77.046104,1.000000
-3.238713,-77.123878,1.000000
8.870354,-38.651257,1.000000
2.813975,-98.374245,1.000000
5.350345,-93.470131,1.000000
61.454624,82.550011,0.000000
5.451215,-39.962749,1.000000
-25.581675,10.279629,3.000000
-102.517769,47.287624,2.000000
-68.171646,-27.603865,3.000000
-66.899399,-23.372103,3.000000
-68.255142,-28.397985,3.000000
-77.836670,-11.249614,3.000000
-46.323593,-88.944618,1.000000
-102.963417,32.515522,3.000000
-71.908020,-37.012085,3.000000
-70.466576,-54.737186,3.000000
-20.966429,15.877909,2.000000
-20.693247,15.782398,2.000000
-56.379967,8.007975,3.000000
-56.379967,8.007975,3.000000
-100.002945,37.667751,3.000000
-23.033401,6.124549,3.000000
-56.347473,7.451648,3.000000
-22.512045,-97.486755,1.000000
-7.113190,-37.525227,1.000000
-7.473822,-37.402199,1.000000
-7.328333,-37.458569,1.000000
-7.363153,-37.447014,1.000000
-7.304741,-37.467503,1.000000
-7.379221,-37.438705,1.000000
-4.775108,-44.716717,1.000000
-56.379803,8.381356,3.000000
-9.074809,-58.264400,1.000000
-82.976196,11.128494,3.000000
-73.335266,-0.403060,3.000000
-70.848396,-60.116169,3.000000
-58.897591,13.536777,3.000000
-6.200920,-84.087067,1.000000
-63.768925,-58.215561,3.000000
-68.551567,-37.144485,3.000000
-9.570209,31.902561,2.000000
-9.596660,31.909641,2.000000
-137.214569,76.746124,2.000000
-138.199295,77.445450,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-137.214569,76.746124,2.000000
-136.196671,75.984642,2.000000
-138.258972,77.473572,2.000000
-20.226351,4.537960,3.000000
2.466611,-77.833397,1.000000
3.304669,-77.882698,1.000000
2.452046,-77.831009,1.000000
14.842641,-71.770683,1.000000
2.747991,-77.866318,1.000000
-8.893802,31.906403,2.000000
48.543953,-90.934357,1.000000
-85.487297,-43.466930,3.000000
-4.222566,142.138992,2.000000
-71.729446,111.279419,2.000000
-43.289227,80.408546,2.000000
-71.729637,111.276489,2.000000
-43.289078,80.408333,2.000000
-72.161781,106.105675,2.000000
20.410948,93.730843,0.000000
-72.161781,106.105675,2.000000
-44.956268,77.616447,2.000000
21.174549,84.477379,0.000000
-76.730949,89.699806,2.000000
20.330254,89.043076,0.000000
1.494153,132.532715,2.000000
-65.679108,103.034630,2.000000
-76.985382,101.601852,2.000000
37.677418,-26.998560,4.000000
-5.726117,140.594391,2.000000
-76.985382,101.601852,2.000000
37.677292,-26.998533,4.000000
-62.388908,115.995895,2.000000
-38.873211,62.245567,2.000000
-70.352959,118.080330,2.000000
-35.498589,65.621796,2.000000
-70.346283,118.078957,2.000000
-70.352959,118.080330,2.000000
-43.289227,80.408546,2.000000
-77.012894,101.616676,2.000000
-62.682262,99.890320,2.000000
-68.547920,113.568466,2.000000
-40.203087,75.940773,2.000000
-65.979912,110.071289,2.000000
20.654543,94.865547,0.000000
-72.164467,106.105858,2.000000
-72.161781,106.105675,2.000000
22.750109,92.873024,0.000000
-62.389225,115.995758,2.000000
-33.819206,60.361607,2.000000
24.965019,73.639297,0.000000
-38.243496,69.059975,2.000000
-68.634361,124.954048,2.000000
2.828134,142.345627,2.000000
-75.925835,101.535950,2.000000
-68.042038,100.728058,2.000000
-75.383316,101.453217,2.000000
1.080840,143.314072,2.000000
-25.221392,56.343765,2.000000
-25.423979,56.300682,2.000000
4.285093,138.844864,2.000000
-25.669254,56.231079,2.000000
-73.951668,95.148972,2.000000
-59.711773,104.353111,2.000000
-43.940182,67.461983,2.000000
-59.711655,104.353386,2.000000
-43.940285,67.462074,2.000000
-59.711609,104.353081,2.000000
20.387676,88.525238,0.000000
-70.986137,98.224709,2.000000
1.494079,132.533707,2.000000
-38.801491,55.109360,2.000000
-29.935219,60.568806,2.000000
22.157375,-59.222889,1.000000
4.284366,138.844894,2.000000
-30.604336,57.914036,2.000000
23.178394,-57.708988,1.000000
-76.730537,89.699913,2.000000
22.658186,76.667252,0.000000
70.782333,-57.726002,4.000000
-76.812622,101.588211,2.000000
-59.711609,104.353081,2.000000
-75.925835,101.535950,2.000000
-23.158533,55.793110,2.000000
-70.576790,129.043121,2.000000
-23.212929,55.804943,2.000000
-23.646885,55.754662,2.000000
-72.161781,106.105675,2.000000
23.651947,69.718422,0.000000
-0.253696,143.593201,2.000000
-24.959957,55.765015,2.000000
-59.425774,110.335526,2.000000
-25.259552,55.751152,2.000000
23.081963,69.850342,0.000000
3.915660,140.746780,2.000000
-25.476151,55.715973,2.000000
4.285867,138.844986,2.000000
-25.690405,55.678246,2.000000
-25.912521,55.646145,2.000000
3.042247,135.206802,2.000000
-26.098633,55.636860,2.000000
-70.985832,98.226265,2.000000
21.812241,70.435455,0.000000
-59.425426,110.336067,2.000000
-59.425774,110.335526,2.000000
-59.425774,110.335526,2.000000
-59.425774,110.335526,2.000000
-11.071904,130.656281,2.000000
-11.071904,130.656281,2.000000
-11.108602,130.603775,2.000000
-11.734183,128.936722,2.000000
-10.745695,118.193726,2.000000
3.042247,135.206802,2.000000
21.884809,70.545731,0.000000
-76.730591,89.699623,2.000000
-75.121437,102.186531,2.000000
-41.011589,65.705978,2.000000
-57.667088,-48.598564,3.000000
-28.051743,-119.666344,1.000000
14.818727,-129.513840,1.000000
4.999064,-120.320847,1.000000
8.912662,-149.395798,1.000000
11.899405,-138.737030,1.000000
-11.169739,117.587456,2.000000
-10.167768,118.901566,2.000000
-64.226456,15.712799,3.000000
-10.916438,60.296700,2.000000
-10.803754,60.159008,2.000000
-73.910461,-48.733196,3.000000
-30.231010,-118.767418,1.000000
12.713937,-128.816727,1.000000
2.756660,-120.534599,1.000000
6.740316,-149.160995,1.000000
9.755403,-138.217850,1.000000
20.522829,81.187698,0.000000
21.318790,70.666092,0.000000
-30.337126,-34.001736,1.000000
-25.878473,-32.093819,1.000000
-23.026201,-27.901989,1.000000
43.681362,87.337318,0.000000
-117.688126,69.421921,2.000000
-117.688126,69.421921,2.000000
-61.027626,-58.502590,3.000000
-20.486012,-27.527721,1.000000
-20.140150,-28.339140,1.000000
-20.087002,-28.540466,1.000000
-20.086708,-28.541967,1.000000
-25.878473,-32.093819,1.000000
-48.770573,49.240730,2.000000
-57.817272,-88.915565,1.000000
-48.765858,49.242126,2.000000
-48.765858,49.242126,2.000000
-13.809141,-80.809372,1.000000
-48.782898,49.113026,2.000000
-67.674561,-84.740295,1.000000
-67.674561,-84.740295,1.000000
-70.802361,-81.645805,1.000000
-67.674469,-84.739052,1.000000
-13.889847,-80.855034,1.000000
-35.230862,-132.216675,1.000000
36.308125,66.064949,0.000000
-4.646237,24.648323,2.000000
-5.776550,25.646841,2.000000
-6.270984,26.000713,2.000000
-6.431448,26.120834,2.000000
-6.534995,26.200720,2.000000
-6.609836,26.261257,2.000000
-6.609836,26.261257,2.000000
-6.609836,26.261257,2.000000
-6.675495,26.318308,2.000000
-6.675386,26.318302,2.000000
-16.201767,23.776518,2.000000
-77.449989,-14.076257,3.000000
-66.631584,-53.226261,3.000000
-24.900517,29.201567,2.000000
-70.884239,-40.255943,3.000000
-35.529457,-78.813263,1.000000
-41.160465,-87.558205,1.000000
-36.555099,-81.029358,1.000000
-37.776882,-83.232780,1.000000
-114.246071,29.990839,3.000000
-72.053329,63.430153,2.000000
-72.196968,63.551479,2.000000
-65.623344,-101.070564,1.000000
-65.623344,-101.070564,1.000000
-140.572876,67.814545,2.000000
-140.572876,67.814545,2.000000
-140.572876,67.814545,2.000000
-146.368271,60.881954,3.000000
-146.368271,60.881954,3.000000
-146.368271,60.881954,3.000000
-146.368271,60.881954,3.000000
-146.368271,60.881954,3.000000
-146.364395,60.880337,3.000000
-146.364395,60.880337,3.000000
-80.382256,-32.303455,3.000000
-18.413240,-88.660767,1.000000
-80.382523,-32.303150,3.000000
-18.413240,-88.660767,1.000000
-80.449883,-32.362827,3.000000
-18.393440,-88.603439,1.000000
-80.449295,-32.362202,3.000000
-18.393440,-88.603439,1.000000
-80.507652,-32.412186,3.000000
-18.377110,-88.554657,1.000000
-80.509796,-32.413048,3.000000
-18.376860,-88.554657,1.000000
-28.245647,-119.622017,1.000000
14.617632,-129.430466,1.000000
4.778811,-120.355270,1.000000
8.732227,-149.357498,1.000000
11.705321,-138.679504,1.000000
-30.091858,-129.716888,1.000000
-65.888771,-138.454483,1.000000
-65.888771,-138.454483,1.000000
-67.978180,-137.484436,1.000000
-67.977623,-137.486755,1.000000
-67.977623,-137.486755,1.000000
-67.977623,-137.486755,1.000000
-67.977623,-137.486755,1.000000
-67.978180,-137.484436,1.000000
-67.976395,-137.487930,1.000000
-67.977623,-137.486755,1.000000
-70.454498,-136.506729,1.000000
-70.454498,-136.506729,1.000000
-70.454498,-136.506729,1.000000
-70.454498,-136.506729,1.000000
-71.593040,-135.383469,1.000000
-71.593040,-135.383469,1.000000
-72.990768,-133.222076,1.000000
-73.038231,-127.441422,1.000000
-68.233559,-66.810547,3.000000
-43.443775,51.573063,2.000000
-68.187462,-66.848244,3.000000
-65.646385,-71.100883,1.000000
-65.389732,-71.534996,1.000000
-65.389732,-71.534996,1.000000
-65.389732,-71.534996,1.000000
-65.280647,-71.694748,1.000000
-65.280647,-71.694748,1.000000
-65.280647,-71.694748,1.000000
-65.161995,-71.875099,1.000000
-65.161995,-71.875099,1.000000
-80.275955,-32.438080,3.000000
-65.052917,-72.041199,1.000000
-65.052917,-72.041199,1.000000
