t-SNE 1,t-SNE 2,index,Labels
32.807034,62.087162,48139,0
1.8257436,12.908779,48140,0
0.3027177,10.402626,48141,0
3.8448265,25.213184,48142,0
2.5391557,12.820431,48143,0
-4.5469856,12.080627,48144,0
1.828468,12.915639,48145,0
101.600204,83.648674,48146,0
-61.42192,74.20996,48147,2
-57.92919,78.49413,48148,2
-61.42192,74.20996,48149,2
37.85064,66.92328,48150,0
32.812847,63.503315,48151,0
-12.695106,15.40809,48152,2
-6.863815,10.447294,48153,2
-60.11005,75.44549,48154,2
-10.644206,23.170425,48155,2
-3.1158392,19.808794,48156,0
78.9731,92.95447,48157,0
36.871624,70.48308,48158,0
-11.642651,15.666679,48159,2
100.55585,1.2103317,48160,4
66.08247,-30.790411,48161,4
-6.1659756,10.791805,48162,2
37.14051,70.634995,48163,0
37.53804,66.71093,48164,0
73.463394,-29.215363,48165,4
36.954105,70.529884,48166,0
28.174677,-74.343315,48167,1
37.186382,65.9736,48168,0
36.994614,70.552956,48169,0
32.82968,63.83489,48170,0
36.954105,70.529884,48171,0
36.596523,70.32962,48172,0
37.032444,70.57641,48173,0
-10.663248,13.275533,48174,2
99.64654,84.82792,48175,0
-66.01441,77.67925,48176,2
128.79678,-0.00984754,48177,4
-7.018248,15.939759,48178,2
-10.504797,14.207726,48179,2
-66.01441,77.67925,48180,2
-4.5471644,12.080811,48181,0
33.212173,-86.056175,48182,1
37.38953,-80.15728,48183,1
-10.062237,14.102434,48184,2
28.031265,-74.57932,48185,1
32.42914,-86.21891,48186,1
-6.166334,10.791816,48187,2
-6.1659756,10.791805,48188,2
-12.0545845,24.34893,48189,2
-11.871669,11.339247,48190,2
-14.931297,14.578751,48191,2
-14.931422,14.578739,48192,2
-66.07665,85.70881,48193,2
117.211044,11.744363,48194,4
-14.930682,14.578326,48195,2
-14.931259,14.578632,48196,2
-14.929888,14.578061,48197,2
-14.931431,14.578614,48198,2
-11.675288,12.06658,48199,2
-66.07665,85.70881,48200,2
-14.930025,14.577806,48201,2
37.07823,-82.33525,48202,1
-5.4029713,11.328506,48203,2
99.66751,84.81479,48204,0
-10.804475,13.988982,48205,2
-12.694557,15.408792,48206,2
99.70213,84.79289,48207,0
99.67613,84.80767,48208,0
-12.695106,15.40809,48209,2
-12.694783,15.408209,48210,2
-14.930385,14.578048,48211,2
-14.930353,14.578276,48212,2
99.72089,84.78006,48213,0
-7.71593,10.112175,48214,2
-7.716476,10.112625,48215,2
-7.7167835,10.112816,48216,2
-12.1969385,9.312379,48217,2
100.05182,84.581924,48218,0
-10.10156,13.929511,48219,2
-10.062237,14.102434,48220,2
-69.7305,87.5121,48221,2
36.69123,-83.24514,48222,1
-11.393483,12.534668,48223,2
1.9375453,9.603223,48224,0
2.1955867,5.006676,48225,0
2.424277,9.652664,48226,0
-1.0006784,27.68474,48227,0
-64.90003,79.90367,48228,2
0.4721729,25.140976,48229,0
-65.46121,74.01062,48230,2
-66.07819,85.70843,48231,2
3.8543096,33.267708,48232,0
3.6860526,12.780336,48233,0
1.6425798,4.9229937,48234,0
-10.478698,6.9901943,48235,2
0.8366229,24.980185,48236,0
85.16113,75.71866,48237,0
87.272255,75.72328,48238,0
136.29187,-0.3646465,48239,4
130.14835,-17.682968,48240,4
-0.23800714,10.501221,48241,0
-0.23800714,10.501221,48242,0
1.377417,5.4432282,48243,0
-0.7872027,27.26182,48244,0
-13.662596,10.198952,48245,2
1.8288649,12.913341,48246,0
-66.06113,76.33722,48247,2
-2.168906,10.627381,48248,0
1.8283277,12.914906,48249,0
-1.9545733,10.237042,48250,0
-64.17192,80.83838,48251,2
-10.360082,14.204419,48252,2
-11.642107,15.666831,48253,2
2.538906,12.820437,48254,0
1.8284186,12.915183,48255,0
1.828468,12.915639,48256,0
1.377417,5.4432282,48257,0
-54.32267,78.59677,48258,2
2.8656633,29.658566,48259,0
1.5392922,4.9675364,48260,0
1.7310238,10.55232,48261,0
1.681324,9.040812,48262,0
-1.9309646,10.818859,48263,0
1.3081272,13.170209,48264,0
-64.89998,79.9072,48265,2
-56.407993,79.08381,48266,2
-2.1242588,10.684474,48267,0
-61.42192,74.20996,48268,2
-57.92919,78.49413,48269,2
-1.9545733,10.237042,48270,0
-52.796284,25.419584,48271,2
13.967089,41.855957,48272,0
-74.07559,-3.3919249,48273,3
-74.0416,-4.093795,48274,3
-26.730366,36.161686,48275,2
-59.377945,-114.66439,48276,1
-26.960192,-70.23304,48277,1
-59.459774,-114.67506,48278,1
-77.02217,13.562371,48279,3
-27.016096,-70.166275,48280,1
-73.86749,-6.051357,48281,3
-74.490036,-6.1986437,48282,3
-29.452967,14.478711,48283,2
-73.94496,-3.5069025,48284,3
-29.936102,15.734671,48285,2
-23.963058,37.622078,48286,2
-26.830019,36.353577,48287,2
-26.877792,36.44491,48288,2
-23.960733,37.620785,48289,2
-50.787956,27.359371,48290,2
-23.963058,37.622078,48291,2
-29.452576,14.478737,48292,2
-31.514305,-68.1132,48293,1
-50.589508,28.309895,48294,2
-23.95299,37.617653,48295,2
-32.986713,17.246204,48296,2
-23.941282,37.61391,48297,2
-13.247476,-74.957275,48298,1
-51.073402,26.724842,48299,2
-51.70837,26.032906,48300,2
-79.654655,10.320672,48301,3
-52.249966,25.669003,48302,2
-71.27958,-10.775063,48303,3
-51.35289,26.359152,48304,2
-73.87739,-3.5179896,48305,3
-80.656555,10.396476,48306,3
-61.143,-108.16302,48307,1
-79.654655,10.320672,48308,3
-72.45173,-8.990308,48309,3
-73.87032,-3.5256848,48310,3
-77.02217,13.562371,48311,3
-73.89334,-6.0464964,48312,3
-31.490744,-67.9908,48313,1
-78.26857,10.697436,48314,3
-51.072155,26.724846,48315,2
-50.93002,26.99675,48316,2
-79.65373,10.319851,48317,3
-50.637123,27.880817,48318,2
-73.55414,-5.8427005,48319,3
-52.79593,25.41933,48320,2
-71.589424,-9.597692,48321,3
-73.944786,-3.5066168,48322,3
-79.95681,10.323264,48323,3
-29.936102,15.734671,48324,2
-30.18317,15.87285,48325,2
-73.46633,-6.5131855,48326,3
-73.4731,-6.1500425,48327,3
-70.941605,-9.889825,48328,3
-78.268456,10.697307,48329,3
-30.167234,11.258317,48330,3
-29.158195,13.536339,48331,3
-70.81898,-10.251271,48332,3
-51.505363,26.208784,48333,2
-50.67347,27.730865,48334,2
-80.33089,10.352869,48335,3
-77.814575,11.064838,48336,3
-30.034864,11.341698,48337,3
-77.69148,11.269045,48338,3
-29.19685,13.702185,48339,3
-71.589325,-9.597939,48340,3
-31.490744,-67.9908,48341,1
-50.59118,28.224056,48342,2
-77.93854,10.922814,48343,3
-30.065916,15.58122,48344,2
-73.93974,-3.5073063,48345,3
-52.79636,25.419212,48346,2
-51.073402,26.724842,48347,2
-77.54322,11.61054,48348,3
-30.293657,15.886873,48349,2
-50.858967,27.164871,48350,2
-72.335236,-9.323692,48351,3
-81.08984,10.4895315,48352,3
-73.622795,-4.9679112,48353,3
-73.55239,-5.8423705,48354,3
-30.527397,15.766598,48355,2
-81.08984,10.4895315,48356,3
-80.88723,10.4399185,48357,3
-75.91027,-0.32273033,48358,3
-29.652977,14.739504,48359,2
-29.452967,14.478711,48360,2
-78.08477,10.8054085,48361,3
-79.95681,10.323264,48362,3
-73.81748,-3.5550723,48363,3
-73.87739,-3.5179896,48364,3
-61.187675,-108.31049,48365,1
9.080315,-112.09798,48366,1
8.264064,-112.584,48367,1
8.922163,-112.17873,48368,1
8.761262,-112.28379,48369,1
-53.81049,25.305819,48370,2
-31.53175,-68.235054,48371,1
-31.500875,-68.04126,48372,1
-78.26857,10.697436,48373,3
-77.94111,10.922992,48374,3
-80.33089,10.352869,48375,3
-37.05789,15.519454,48376,3
-51.965275,25.848637,48377,2
-71.33929,-9.002726,48378,3
-26.68539,36.080696,48379,2
-51.96444,25.848372,48380,2
-79.95681,10.323264,48381,3
-71.01253,-10.990877,48382,3
-71.589485,-9.597907,48383,3
-77.56351,8.573119,48384,3
-61.084076,-107.942635,48385,1
-32.10987,17.050018,48386,2
-73.38619,-6.569044,48387,3
-37.28744,16.005026,48388,3
-31.496803,-68.015854,48389,1
-73.465225,-5.927999,48390,3
12.10985,41.77925,48391,0
-77.00738,13.795508,48392,3
-29.239784,12.656875,48393,3
-71.26916,-8.967111,48394,3
-77.94111,10.922992,48395,3
-32.87971,17.245747,48396,2
-80.656555,10.396476,48397,3
50.615944,63.283894,48398,0
-112.190994,42.63743,48399,3
21.353159,97.953926,48400,0
-62.839836,-37.973335,48401,3
-62.86868,-41.14933,48402,3
0.93658096,30.617838,48403,0
52.5829,-92.52359,48404,4
80.418,86.37562,48405,0
154.71082,-1.5694333,48406,4
36.519917,65.963356,48407,0
-2.2796955,30.188278,48408,2
50.032574,-90.62086,48409,1
-60.11005,75.44549,48410,2
-2.27972,30.188066,48411,2
50.032574,-90.62086,48412,1
52.489525,63.498783,48413,0
123.53913,-44.31046,48414,4
139.28708,-43.972965,48415,4
124.12907,-44.273422,48416,4
124.72554,-44.230312,48417,4
80.420425,86.37349,48418,0
154.71082,-1.5694333,48419,4
3.2179773,21.643045,48420,0
3.4306297,21.677547,48421,0
47.1074,74.79121,48422,0
67.572365,-54.91456,48423,4
29.661152,53.357864,48424,0
67.55804,-54.880676,48425,4
79.32425,93.31835,48426,0
79.26936,93.2593,48427,0
79.41274,93.39419,48428,0
-59.024208,77.30556,48429,2
-51.71695,76.43878,48430,2
-56.417683,79.093414,48431,2
-0.45608506,30.3682,48432,0
51.285862,-91.85406,48433,1
-69.7305,87.5121,48434,2
-59.024208,77.30556,48435,2
-60.11005,75.44549,48436,2
-68.48621,87.135155,48437,2
-61.460915,-41.78828,48438,3
-112.190994,42.63743,48439,3
-112.19295,42.6374,48440,3
-22.099535,-25.401407,48441,1
-22.480942,-24.88858,48442,1
-22.522562,-24.827194,48443,1
-22.990036,-27.359922,48444,1
-9.1648445,-76.614746,48445,1
-22.992056,-27.32861,48446,1
-9.164922,-76.614586,48447,1
13.604092,41.83503,48448,0
-70.81898,-10.251271,48449,3
-29.833628,11.104522,48450,3
12.169651,41.776264,48451,0
-29.707401,15.685289,48452,2
61.89011,99.25299,48453,0
12.196628,41.763573,48454,0
-53.810467,25.305767,48455,2
61.246647,83.12683,48456,0
-52.796314,25.419264,48457,2
-29.963194,10.946849,48458,3
-74.207886,-6.1875176,48459,3
58.508575,82.367714,48460,0
89.904594,-6.717169,48461,4
-29.83419,11.104529,48462,3
-29.812517,10.079592,48463,3
61.69543,98.955124,48464,0
125.6126,-37.745094,48465,4
-53.007023,25.36829,48466,2
11.98705,41.78228,48467,0
-31.969683,10.571196,48468,3
-29.13227,13.346889,48469,3
-30.403662,11.111001,48470,3
-31.496803,-68.015854,48471,1
-29.529833,10.367211,48472,3
-59.397274,-114.66803,48473,1
-31.782814,10.315173,48474,3
-80.656555,10.396476,48475,3
-30.820633,11.3593645,48476,3
-71.46756,-9.08498,48477,3
-29.132496,13.346946,48478,3
-54.044598,25.305834,48479,2
-31.507986,-68.07253,48480,1
61.235752,92.13606,48481,0
-26.999846,-70.18937,48482,1
61.028736,92.24594,48483,0
61.02799,92.24695,48484,0
-72.307846,-9.611256,48485,3
-77.00738,13.795508,48486,3
61.165146,92.174446,48487,0
-50.636086,27.880756,48488,2
-52.249985,25.669073,48489,2
-71.01292,-10.990904,48490,3
-73.89944,3.1496875,48491,3
-26.85357,36.3968,48492,2
61.101204,92.20571,48493,0
-74.42515,-5.4276967,48494,3
11.705407,41.843468,48495,0
58.528675,82.35984,48496,0
89.90657,-6.7135887,48497,4
-77.22387,12.528163,48498,3
13.183668,44.689106,48499,0
67.1997,-57.20966,48500,4
-71.00881,-10.990634,48501,3
-51.96539,25.848623,48502,2
-27.029366,-70.1534,48503,1
61.24657,83.12304,48504,0
-31.65565,11.085645,48505,3
13.11337,44.780445,48506,0
-77.02217,13.562371,48507,3
13.905804,41.86336,48508,0
13.97639,41.85335,48509,0
13.906253,41.86262,48510,0
-77.142426,12.855195,48511,3
-77.54322,11.61054,48512,3
-81.08984,10.4895315,48513,3
-68.11882,-9.359477,48514,3
-69.05307,-8.928934,48515,3
61.034824,92.243164,48516,0
-74.16013,-4.755703,48517,3
-52.101776,27.945099,48518,2
6.66536,-81.15272,48519,1
-54.044598,25.305834,48520,2
-31.329973,9.93831,48521,3
-31.080639,11.424897,48522,3
-78.558784,10.576859,48523,3
-29.83311,11.104395,48524,3
-31.768282,14.848235,48525,3
-72.655045,-0.5534142,48526,3
-80.656555,10.396476,48527,3
-70.1756,-9.263474,48528,3
-52.79455,25.419224,48529,2
-71.23403,-8.822013,48530,3
-30.272717,15.813965,48531,2
-29.936102,15.734671,48532,2
-73.50805,-6.518368,48533,3
-26.938618,-70.26233,48534,1
-30.397715,9.686913,48535,3
-33.06795,17.910507,48536,2
-29.570395,11.49503,48537,3
-31.669235,11.023199,48538,3
-29.197203,13.701917,48539,3
-73.92805,-3.4098933,48540,3
-73.9442,-3.5069134,48541,3
-72.30788,-9.611252,48542,3
-50.608105,28.547003,48543,2
-72.30752,-9.611254,48544,3
-74.46072,-6.2874417,48545,3
-72.50523,-9.4780245,48546,3
-52.796165,25.419445,48547,2
-29.13236,13.346969,48548,3
-59.596706,-114.685936,48549,1
-73.8142,-3.5659957,48550,3
-72.30792,-9.611216,48551,3
-77.47976,8.649202,48552,3
-36.50711,-72.11213,48553,1
-70.192085,-9.392472,48554,3
-72.06514,-9.909869,48555,3
-80.65949,10.397979,48556,3
-72.58262,-9.212267,48557,3
-61.126858,-108.125885,48558,1
-31.33041,9.938498,48559,3
-29.429657,11.854365,48560,3
-31.853348,10.852844,48561,3
-74.29007,-5.6692104,48562,3
-32.958885,17.09629,48563,2
-77.15949,14.708596,48564,3
-74.29007,-5.6692104,48565,3
-77.22387,12.528163,48566,3
-74.29007,-5.6692104,48567,3
-71.01292,-10.990904,48568,3
-29.061354,14.609582,48569,2
-52.79607,25.419275,48570,2
-29.13252,13.346853,48571,3
-33.29616,11.898322,48572,3
-70.26811,-9.518086,48573,3
-29.572046,11.494346,48574,3
-77.814575,11.064838,48575,3
-72.410736,-9.469957,48576,3
-72.16163,-9.250455,48577,3
-70.269806,-9.517574,48578,3
-74.16326,-6.402979,48579,3
-29.189283,13.662302,48580,3
-73.92805,-3.4098933,48581,3
-77.22374,12.5282135,48582,3
-29.149038,13.124817,48583,3
-70.81898,-10.251271,48584,3
-79.40006,10.347474,48585,3
-31.956573,10.52686,48586,3
-74.27941,-5.4222927,48587,3
-73.46512,-6.3440065,48588,3
-73.94496,-3.5069027,48589,3
-74.05061,-3.248155,48590,3
-50.656776,28.722107,48591,2
-29.812527,10.079699,48592,3
-75.86109,-0.55953,48593,3
-36.64036,-73.05984,48594,1
-36.765686,-72.19398,48595,1
-36.701706,-72.90109,48596,1
-36.749832,-72.73431,48597,1
-80.88723,10.4399185,48598,3
-31.924177,10.5105505,48599,3
-31.507986,-68.07253,48600,1
-71.01519,-9.048149,48601,3
-31.77357,14.639098,48602,3
-72.16188,-9.250409,48603,3
-52.250065,25.66912,48604,2
-51.505363,26.208784,48605,2
-9.633304,-50.229866,48606,1
-78.268456,10.697307,48607,3
-72.307816,-9.611201,48608,3
-73.9442,-3.5069134,48609,3
-72.41083,-9.469961,48610,3
-70.265396,-9.193678,48611,3
-72.41073,-9.469937,48612,3
-31.60218,10.435661,48613,3
12.392791,41.789047,48614,0
12.255406,41.785755,48615,0
-32.986717,17.246197,48616,2
-29.158195,13.536339,48617,3
61.345097,92.0807,48618,0
-29.1794,13.790717,48619,2
13.963137,41.861004,48620,0
-54.044598,25.305834,48621,2
11.714049,41.83846,48622,0
11.348042,41.932545,48623,0
-30.22746,15.750931,48624,2
12.172903,41.77743,48625,0
17.751736,-51.671307,48626,1
14.007389,41.83846,48627,0
-71.01253,-10.990877,48628,3
-29.260443,13.919609,48629,2
-74.27808,-5.4224496,48630,3
-31.493612,-68.00136,48631,1
61.131374,92.191216,48632,0
61.29683,83.001,48633,0
104.24045,-50.824463,48634,4
-31.493612,-68.00136,48635,1
-29.571978,11.494193,48636,3
-30.203999,11.223695,48637,3
-73.87666,-5.196456,48638,3
-81.921005,10.769349,48639,3
-26.451284,35.67464,48640,2
61.03527,92.24096,48641,0
13.846367,41.85185,48642,0
-31.977043,10.7127285,48643,3
-55.31036,-42.154694,48644,3
-57.11486,-39.451416,48645,3
50.684612,62.25497,48646,0
-57.115593,-39.45355,48647,3
-114.11244,50.180695,48648,3
-64.17026,80.84683,48649,2
-64.1692,80.840385,48650,2
-66.01441,77.67925,48651,2
-65.565445,78.973885,48652,2
-6.8649764,10.44546,48653,2
79.94248,87.22145,48654,0
155.1122,-2.2811606,48655,4
-10.266341,16.13002,48656,2
-67.44345,86.64701,48657,2
-3.5632284,2.9033027,48658,1
-66.07819,85.70843,48659,2
-1.3088198,8.066108,48660,0
-71.60689,87.44949,48661,2
-12.694748,15.408699,48662,2
-14.930574,14.578533,48663,2
37.391117,-81.138016,48664,1
-1.0464326,26.578232,48665,0
27.639565,-37.75943,48666,4
-4.217149,23.87811,48667,2
-10.266232,16.130554,48668,2
-10.265875,16.13006,48669,2
27.18698,-75.98019,48670,1
-7.716436,10.1126585,48671,2
-98.35087,49.280262,48672,2
-64.1692,80.840385,48673,2
-10.518909,16.002048,48674,2
2.3579526,22.865963,48675,0
51.23401,-86.61064,48676,4
47.011112,-82.43812,48677,1
-69.21446,-19.070646,48678,3
-45.993633,-120.952126,48679,1
37.077248,-82.33579,48680,1
-64.90003,79.9051,48681,2
-11.601371,12.183928,48682,2
25.33209,-84.310104,48683,1
61.8348,-121.97586,48684,1
60.290676,-114.63843,48685,1
66.33405,-127.92683,48686,1
59.53421,-130.35492,48687,1
-3.479444,19.16686,48688,0
-71.60689,87.44949,48689,2
-7.5718637,7.6549973,48690,2
-7.714963,10.111951,48691,2
-10.479542,6.9893403,48692,2
-25.557785,24.942833,48693,2
-0.45608506,30.3682,48694,0
51.285637,-91.85376,48695,1
-2.2797093,30.188301,48696,2
50.032574,-90.62086,48697,1
-3.959554,24.079624,48698,2
-10.478726,6.9904294,48699,2
-67.35622,21.391672,48700,3
-7.690509,4.4991274,48701,2
-10.478467,6.9901786,48702,2
-7.690554,4.498447,48703,2
-34.29023,-31.844643,48704,1
-7.6906285,4.4992394,48705,2
-12.700887,15.412222,48706,2
-6.8644667,10.445866,48707,2
-64.16991,80.83897,48708,2
27.690685,-75.16926,48709,1
-69.79049,-67.38113,48710,3
-66.36099,-63.43738,48711,3
35.522034,-30.605526,48712,4
-112.319374,53.30973,48713,2
-66.02564,-36.29622,48714,3
-66.1146,-36.34987,48715,3
-39.22465,-150.6323,48716,1
-39.161247,-150.79074,48717,1
-98.33905,46.028217,48718,2
-13.12102,9.672181,48719,2
42.237316,53.974297,48720,0
-20.372213,52.197132,48721,2
37.30903,65.80291,48722,0
37.309254,65.80371,48723,0
37.280174,65.82813,48724,0
37.280704,65.82869,48725,0
37.257347,65.84898,48726,0
37.256855,65.85056,48727,0
37.25695,65.850876,48728,0
37.256706,65.85051,48729,0
37.256416,65.851166,48730,0
37.256577,65.85067,48731,0
37.256893,65.85069,48732,0
2.2024336,25.068838,48733,0
37.13352,65.9276,48734,0
37.13352,65.9276,48735,0
37.13352,65.9276,48736,0
37.063923,65.961876,48737,0
37.256836,65.85076,48738,0
-16.814632,2.0002975,48739,3
-25.146585,-111.66232,48740,1
43.27325,-38.57277,48741,4
42.30473,-33.246143,48742,4
-32.632675,4.59606,48743,3
-110.17088,56.21214,48744,2
-25.133669,-112.87905,48745,1
12.195285,-43.096165,48746,1
-68.27474,-66.78544,48747,3
-68.23356,-66.81055,48748,3
-43.443775,51.573063,48749,2
-57.322197,-41.707848,48750,3
-58.964336,-45.403442,48751,3
-66.49097,-31.860937,48752,3
-66.49097,-31.860937,48753,3
-66.6982,-31.989609,48754,3
-31.872402,65.25126,48755,2
-31.8901,65.25159,48756,2
-31.93656,65.261604,48757,2
-31.93656,65.261604,48758,2
-66.51831,-31.935213,48759,3
-98.34701,49.279865,48760,2
-31.9533,65.262375,48761,2
-98.35306,49.279926,48762,2
-58.90574,-45.66816,48763,3
-114.53272,47.5729,48764,3
-60.59797,-22.394173,48765,3
-32.13479,-95.40414,48766,1
-69.063446,-18.436666,48767,3
-45.33015,-121.04836,48768,1
-69.21446,-19.070646,48769,3
-45.993633,-120.952126,48770,1
-56.826767,-63.45221,48771,1
-99.818825,44.778744,48772,3
-56.835117,-63.441032,48773,1
-56.83691,-63.4476,48774,1
-37.13277,-77.66696,48775,1
-56.85063,-63.439476,48776,1
-98.33905,46.028217,48777,2
-98.33905,46.028217,48778,2
-56.852814,-63.426983,48779,1
-56.852814,-63.426983,48780,1
3.4301226,18.969263,48781,0
3.1803825,18.73004,48782,0
80.24765,86.55977,48783,0
154.84637,-1.7217236,48784,4
-56.331932,7.3378983,48785,3
-28.215979,-102.65711,48786,1
-57.322197,-41.707848,48787,3
-56.33184,7.3378544,48788,3
-98.35306,49.279926,48789,2
11.077742,-37.901543,48790,1
4.5846853,6.9686975,48791,0
-65.82933,78.426674,48792,2
37.302593,70.73082,48793,0
-59.025555,77.305504,48794,2
47.130848,120.12032,48795,0
37.139816,70.63749,48796,0
-1.5712317,11.259882,48797,0
34.51241,88.21439,48798,0
32.81611,63.624985,48799,0
3.7058842,12.732135,48800,0
-22.7536,-24.486776,48801,1
37.35279,70.76138,48802,0
37.302467,70.731,48803,0
-21.799805,-25.756666,48804,1
-22.459503,49.393406,48805,2
11.003408,-52.773087,48806,1
-6.1658387,10.791812,48807,2
-25.207157,2.6160371,48808,3
-60.112633,75.45089,48809,2
1.3081944,13.170579,48810,0
-55.418392,-42.19724,48811,3
30.92058,85.24164,48812,0
-60.11005,75.44549,48813,2
-26.404064,19.29005,48814,2
-66.06113,76.33722,48815,2
-2.229115,10.231645,48816,0
-1.3658967,8.137677,48817,0
0.6184439,7.508675,48818,0
-2.8284736,14.161795,48819,0
-2.8285425,14.161536,48820,0
-5.4029717,11.328626,48821,2
-7.71635,10.1124735,48822,2
-5.4029717,11.328626,48823,2
-4.9012733,-39.146023,48824,1
-9.252521,-41.889324,48825,1
-9.254401,-41.892307,48826,1
-9.252365,-41.8893,48827,1
-6.762562,-40.617462,48828,1
-4.9325213,-39.15856,48829,1
-4.917281,-39.15273,48830,1
-4.9060383,-39.14186,48831,1
-4.9096003,-39.15719,48832,1
-4.9022965,-39.14601,48833,1
-25.735062,3.3349824,48834,3
-26.633394,19.77111,48835,2
-0.48339808,10.593161,48836,0
79.99767,-34.19675,48837,4
102.31648,-1.086721,48838,4
80.08655,-34.18142,48839,4
79.2848,-34.586926,48840,4
80.17482,-34.17288,48841,4
80.00177,-34.251877,48842,4
80.06295,-34.19516,48843,4
79.81229,-34.29376,48844,4
80.06842,-34.207973,48845,4
79.88465,-34.257126,48846,4
79.62543,-34.30914,48847,4
80.199165,-34.168785,48848,4
37.367477,-79.63093,48849,1
-63.17219,73.815155,48850,2
102.40389,82.909584,48851,0
-55.418392,-42.19724,48852,3
-0.15206358,30.404066,48853,0
51.526493,-92.01581,48854,1
-12.695106,15.40809,48855,2
5.334024,96.3403,48856,2
-72.94254,20.882286,48857,3
-37.788464,-28.867268,48858,3
-36.689156,-27.003347,48859,3
-8.523813,-33.520443,48860,1
-65.32952,12.022594,48861,3
-5.1130714,-78.97624,48862,1
-8.523813,-33.520443,48863,1
-37.79099,-28.867584,48864,3
-9.420208,-33.78205,48865,1
-9.057895,-58.194355,48866,1
-36.672794,-26.963781,48867,3
-70.628555,16.352915,48868,3
-8.523404,-33.520164,48869,1
12.44449,-47.055256,48870,1
-65.771225,-23.947416,48871,3
-100.887245,32.16865,48872,3
-102.71734,43.104057,48873,3
-64.45141,-43.364777,48874,3
-66.65087,-31.882679,48875,3
-37.788464,-28.867268,48876,3
-49.4451,-5.681319,48877,3
-48.9073,-4.3800883,48878,3
-70.7728,13.525596,48879,3
-36.672607,-26.963459,48880,3
-11.472847,-32.560547,48881,1
0.8109287,-80.42193,48882,1
-35.27452,1.4908369,48883,3
-1.2898725,-80.75787,48884,1
-65.45305,12.00478,48885,3
-5.130539,-78.86585,48886,1
-65.41733,12.011436,48887,3
-5.1239862,-78.894295,48888,1
-38.410065,-26.31373,48889,3
-7.485846,-80.35312,48890,1
-67.20192,-30.76717,48891,3
-20.232975,6.8215656,48892,3
25.86719,-43.636444,48893,1
-24.15746,16.100273,48894,2
-24.124817,1.6527113,48895,3
-19.25398,9.163776,48896,3
-24.786839,10.114923,48897,3
-19.872932,6.33944,48898,3
-64.45177,-35.75056,48899,3
-23.557442,1.1638961,48900,3
-18.739357,12.548688,48901,2
-32.9728,4.8153996,48902,3
-70.59478,14.0321865,48903,3
56.23412,68.34641,48904,0
56.23271,68.3446,48905,0
-9.422016,-33.782,48906,1
-32.841393,4.7280564,48907,3
-9.422016,-33.782,48908,1
-31.491762,65.159584,48909,2
-16.766827,1.8146653,48910,3
-64.499405,-47.27205,48911,3
-21.901386,8.205193,48912,3
-19.157852,8.650748,48913,3
-64.39079,-31.020111,48914,3
55.495827,68.560356,48915,0
-16.832623,1.899377,48916,3
-1.6291809,57.292625,48917,2
-16.815765,2.0364785,48918,3
-1.6291809,57.292625,48919,2
-16.783642,1.9991038,48920,3
-16.815695,2.036439,48921,3
-67.607155,-31.505827,48922,3
-25.965199,3.7720685,48923,3
-65.70215,-37.311497,48924,3
-26.417265,5.899588,48925,3
-22.50308,49.444675,48926,2
-16.815695,2.036439,48927,3
-16.84655,2.0787766,48928,3
-70.886375,16.743732,48929,3
-70.88637,16.744047,48930,3
-70.411125,15.862554,48931,3
-70.411125,15.862554,48932,3
-70.62881,16.352234,48933,3
-70.62881,16.352234,48934,3
-70.88715,16.743763,48935,3
-33.066425,4.872836,48936,3
-9.424115,-59.20157,48937,1
35.21345,-99.340164,48938,1
35.39205,-99.25525,48939,1
35.248768,-99.32301,48940,1
35.28009,-99.30397,48941,1
-36.664017,-26.940557,48942,3
50.684612,62.25497,48943,0
27.571165,124.54509,48944,0
-57.08166,-39.484917,48945,3
-20.301285,52.04734,48946,2
50.717632,62.652794,48947,0
-70.62881,16.352297,48948,3
-71.624695,17.511803,48949,3
-71.46427,17.348295,48950,3
-70.36945,14.806693,48951,3
-21.147776,49.439472,48952,2
-57.11571,-39.45213,48953,3
-57.11561,-39.453484,48954,3
-70.909454,16.760763,48955,3
-1.7828381,57.2571,48956,2
-36.59207,-26.724442,48957,3
8.273444,86.7082,48958,0
-3.6648932,61.81188,48959,2
-70.30917,15.317475,48960,3
-8.524716,-33.5195,48961,1
-65.32952,12.022594,48962,3
-5.113256,-78.97557,48963,1
-24.076363,16.042944,48964,2
-25.735062,3.3349824,48965,3
-19.351599,5.1462426,48966,3
26.147547,125.42472,48967,0
-91.34414,-31.271809,48968,3
-59.66488,-40.820335,48969,3
-65.347664,-41.40526,48970,3
-23.744778,15.863752,48971,2
57.448715,75.515,48972,0
131.57263,-42.255035,48973,4
-60.59767,-22.393625,48974,3
-32.132633,-95.402504,48975,1
57.448967,75.51508,48976,0
131.57263,-42.255035,48977,4
-60.59797,-22.394173,48978,3
-32.131027,-95.40074,48979,1
-60.598503,-22.393757,48980,3
-32.133526,-95.40121,48981,1
-61.61476,-20.505814,48982,3
-33.026577,-97.626076,48983,1
-61.61263,-20.505302,48984,3
-33.029507,-97.62719,48985,1
-61.611774,-20.506235,48986,3
-33.02664,-97.62657,48987,1
-61.61537,-20.503973,48988,3
-33.026676,-97.62622,48989,1
-61.614426,-20.505789,48990,3
-33.026577,-97.626076,48991,1
-61.614796,-20.505512,48992,3
-33.02664,-97.62657,48993,1
-61.614853,-20.50447,48994,3
-33.030045,-97.62722,48995,1
-61.61332,-20.505276,48996,3
